Province,City,Monitoring_Station,Latitude,Longitude,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index,Pollution_Level
Shandong,Jinan,Jinan_Station_3,31.588744,107.616546,2023-04-24,20.47,7.56,10.39,491.72,4.14,1.19,0.03899999999995127,0.42999999999840566,0.06259976988977307,2.29,13.86,3.23,2.4199999999861888,0.6600000000015087,0.11000000000019555,109,85.9,Excellent
Sichuan,Chengdu,Chengdu_Station_1,23.015866,119.315679,2023-01-17,19.59,7.07,3.54,419.04,2.41,1.45,0.03699999999997689,0.1999999999981386,0.17400000000003216,2.47,13.22,4.42,7.529999999993254,0.1800000000017945,0.10000000000037527,105,46.42,Excellent
Yunnan,Dali,Dali_Station_5,39.491975,109.407718,2023-03-14,21.6,6.25,5.13,589.01,1.22,2.49,0.030000000000043967,0.8299999999995202,0.17099999999992593,2.18,26.12,3.97,6.449999999993855,0.43000000000081906,0.049999999999917555,103,87.02,Very Poor
Shanghai,Shanghai,Shanghai_Station_2,30.332331,109.663008,2023-07-06,12.3,7.42,7.3,307.44,1.43,1.56,0.016999999999946076,0.49999999999977,0.011000000000138108,2.72,21.81,4.07,4.2500000000032045,0.49000000000123556,0.09000000000037005,94,0.39,Moderate
Hubei,Yichang,Yichang_Station_7,27.771705,113.989669,2023-08-07,20.1,7.27,11.69,580.59,7.99,2.7,0.02599999999991277,0.07999999999927127,0.057999999999990226,3.12,21.04,4.13,2.7699999999929563,0.39000000000105095,0.11000000000037716,118,64.55,Poor
Sichuan,Chengdu,Chengdu_Station_6,29.193596,115.988005,2023-05-20,17.19,6.62,7.29,442.87,3.39,2.06,0.032999999999948945,0.260000000000161,0.1930000000003847,2.68,22.95,2.68,9.31999999999489,0.29000000000147613,0.1100000000001483,99,4.1,Poor
Shandong,Qingdao,Qingdao_Station_2,32.530346,119.034883,2023-11-09,21.98,7.07,7.66,651.78,0.29,1.97,0.022999999999967744,0.6000000000012021,0.14099999999992496,3.28,20.66,3.74,1.9300000000040565,0.5300000000002654,0.15000000000002614,92,75.29,Moderate
Yunnan,Kunming,Kunming_Station_4,28.690447,112.804714,2023-05-20,20.11,6.96,10.78,685.38,3.22,2.21,0.02900000000000304,0.42999999999964744,0.11299999999991536,3.21,15.5,5.65,4.919999999990125,0.4000000000006573,0.03999999999999743,117,68.82,Very Poor
Yunnan,Dali,Dali_Station_9,43.199994,120.645942,2023-04-22,21.22,7.24,8.21,579.75,0.59,2.24,0.016000000000000403,0.5699999999991934,0.09999999999967651,2.89,15.2,4.2,0.8500000000061911,0.7900000000008351,0.16000000000019893,94,45.04,Excellent
Shanghai,Shanghai,Shanghai_Station_7,38.882736,102.526783,2023-06-12,21.77,6.63,8.2,532.94,1.51,2.22,0.020000000000031347,0.04999999999853494,0.12499999999933387,3.19,19.53,4.97,7.259999999997189,0.5700000000013297,0.01999999999966999,96,89.56,Very Poor
Shanghai,Shanghai,Shanghai_Station_3,21.082855,102.3998,2023-08-03,12.6,6.6,9.56,625.67,12.66,2.26,0.02800000000000178,0.48999999999948884,0.0,2.67,23.91,3.44,3.669999999997946,0.510000000001203,0.15000000000024327,106,81.16,Excellent
Beijing,Beijing,Beijing_Station_3,25.078449,105.297498,2023-08-17,17.74,7.29,12.32,435.59,19.18,2.33,0.02299999999993827,0.5499999999994034,0.15699999999997646,2.87,24.19,5.29,3.889999999991185,0.420000000001117,0.05999999999989598,103,94.07,Poor
Beijing,Beijing,Beijing_Station_9,25.791936,118.997,2023-06-27,20.02,7.29,11.49,530.36,3.06,2.3,0.011999999999934324,0.31999999999929085,0.1410000000002022,3.19,25.61,4.7,2.5600000000016667,0.3500000000012432,0.06000000000017912,92,5.82,Moderate
Sichuan,Mianyang,Mianyang_Station_3,25.300216,110.886979,2023-06-28,16.93,6.31,7.92,506.5,2.27,1.55,0.030999999999990938,0.369999999999975,0.1910000000002044,3.31,15.92,3.39,0.780000000001972,0.4100000000005973,0.20000000000028617,103,37.33,Very Poor
Beijing,Beijing,Beijing_Station_1,39.513728,122.206891,2023-12-04,16.37,7.07,5.29,496.19,3.3,2.3,0.010999999999946181,0.6100000000009669,0.045999999999847184,2.92,21.37,3.84,6.279999999999319,0.5900000000011166,0.07999999999961291,90,8.41,Very Poor
Guangdong,Shenzhen,Shenzhen_Station_1,34.538561,121.002712,2023-03-04,21.99,6.48,10.86,475.06,2.02,2.08,0.015999999999927746,0.5400000000011953,0.11300000000023452,2.12,19.61,4.01,4.339999999998828,0.08000000000132551,0.08000000000021203,102,70.09,Good
Yunnan,Kunming,Kunming_Station_1,40.786566,110.920179,2023-10-15,22.81,6.22,9.37,600.72,7.3,1.61,0.016999999999981096,0.33000000000010976,0.07099999999995683,3.33,19.93,5.03,1.8399999999925645,0.5600000000012557,0.13999999999991772,90,79.67,Good
Jiangsu,Nanjing,Nanjing_Station_2,30.760523,109.054011,2023-09-30,16.24,6.73,7.59,527.87,0.62,2.59,0.0029999999999563987,0.6200000000002385,0.17299999999996324,3.47,31.62,3.54,6.779999999993903,0.48000000000042325,0.07000000000021685,99,34.67,Good
Henan,Zhengzhou,Zhengzhou_Station_7,41.218553,105.283824,2023-08-19,23.88,8.21,9.75,686.42,0.78,2.34,0.01500000000000503,0.38000000000053913,0.19900000000002172,2.83,19.28,5.32,4.84999999998919,0.6500000000004339,0.08000000000011687,106,64.46,Excellent
Sichuan,Chengdu,Chengdu_Station_2,39.14374,119.24859,2023-01-02,22.12,6.52,7.38,396.38,4.18,1.79,0.0,0.44000000000060324,0.11700000000035053,2.83,9.3,4.9,2.080000000003428,0.6700000000008608,0.060000000000109084,100,62.7,Excellent
Henan,Zhengzhou,Zhengzhou_Station_6,24.968692,111.262169,2023-03-28,10.6,7.4,5.4,459.19,4.31,2.37,0.023999999999965493,0.7699999999997547,0.15299999999995817,3.07,20.16,3.11,3.189999999996962,0.49000000000160476,0.05000000000008442,84,48.27,Good
Sichuan,Chengdu,Chengdu_Station_1,38.688404,121.10863,2023-07-15,16.73,7.72,8.49,571.54,1.13,1.94,0.016999999999975784,0.4200000000005018,0.09900000000012721,2.86,22.58,4.74,4.259999999996417,0.9000000000011565,0.07000000000014514,92,25.77,Poor
Jiangsu,Nanjing,Nanjing_Station_6,30.365378,101.710917,2023-12-29,22.72,6.84,12.94,450.68,5.27,1.95,0.021999999999981718,0.7999999999981982,0.050000000000129184,3.39,15.56,5.14,4.730000000000489,0.32000000000119766,0.07000000000024165,111,41.19,Moderate
Henan,Zhengzhou,Zhengzhou_Station_4,30.206104,105.740305,2023-03-22,22.77,7.6,4.82,462.96,7.22,2.18,0.01599999999996527,0.23999999999818222,0.08400000000014896,2.31,17.6,3.61,3.920000000002519,0.6800000000005026,0.1199999999998724,119,69.82,Good
Zhejiang,Ningbo,Ningbo_Station_9,27.964251,119.533683,2023-01-22,18.53,6.61,6.31,627.48,1.88,2.19,0.03499999999993695,0.6700000000004649,0.16400000000038545,1.9,15.83,2.88,6.119999999993301,0.4600000000009316,0.12823714962852897,108,51.48,Very Poor
Beijing,Beijing,Beijing_Station_3,21.199091,104.886742,2023-07-14,16.58,7.33,6.42,532.1,0.61,1.18,0.031999999999878924,0.609999999999285,0.1619999999998835,2.87,31.85,4.31,3.4900000000053244,0.4400000000026049,0.020000000000155185,96,95.84,Good
Jiangsu,Suzhou,Suzhou_Station_10,38.43882,120.401122,2023-10-17,19.77,7.65,6.91,542.79,0.71,2.54,0.01899999999997747,0.29000000000009435,0.1269999999997222,2.58,18.01,6.03,6.2100000000051985,0.34000000000118696,0.14000000000028764,95,59.46,Excellent
Shanghai,Shanghai,Shanghai_Station_4,38.535758,107.946137,2023-01-15,17.74,7.32,11.28,481.03,0.46,1.42,0.019999999999980166,0.8100000000010503,0.11099999999956758,3.29,17.8,2.95,3.880000000000398,0.7100000000010747,0.09999999999984319,81,65.32,Moderate
Hubei,Yichang,Yichang_Station_1,34.468143,103.984919,2023-02-28,16.99,6.9,10.01,447.35,17.22,2.04,0.01499999999999654,0.560000000000507,0.06599999999974074,3.06,19.74,5.86,8.820000000008065,0.6600000000009454,0.09999999999996917,108,26.96,Very Poor
Henan,Zhengzhou,Zhengzhou_Station_8,37.010579,116.684161,2023-04-04,17.33,5.61,6.87,471.86,0.68,1.75,0.014999999999979086,0.34000000000118535,0.05799999999953788,3.33,4.85,4.59,4.449999999999737,0.7900000000008733,0.11000000000011916,118,42.79,Moderate
Beijing,Beijing,Beijing_Station_3,39.250678,108.237167,2023-03-07,10.3,6.55,8.85,644.14,0.84,1.14,0.02100000000001433,0.6399999999994174,0.07400000000002879,2.56,9.25,5.51,8.649999999992724,0.7400000000009574,0.09000000000004167,121,45.61,Good
Shanghai,Shanghai,Shanghai_Station_8,22.384182,117.82974,2023-11-28,28.98,7.01,5.75,568.27,0.33,2.54,0.024999999999930633,0.689999999997954,0.02899999999979201,2.95,16.66,5.45,5.369999999989592,0.47000000000150877,0.050000000000185785,94,77.88,Good
Beijing,Beijing,Beijing_Station_5,22.499845,121.352736,2023-05-03,12.58,7.57,8.89,493.11,10.65,2.34,0.018999999999942972,0.669999999999991,0.12100000000001747,2.96,21.03,5.41,4.419999999990488,0.6500000000009178,0.12000000000023864,97,3.17,Excellent
Hubei,Wuhan,Wuhan_Station_2,30.784487,110.315623,2023-12-27,28.76,6.85,7.3,313.0,1.24,1.56,0.03499999999995303,1.000000000000231,0.08400000000015236,3.42,26.35,4.9,6.579999999993637,0.1500000000013456,0.15999999999987052,92,96.99,Good
Shandong,Qingdao,Qingdao_Station_9,34.407534,112.627211,2023-01-27,15.9,6.85,9.37,388.49,0.95,1.92,0.011999999999955609,0.5200000000007527,0.10200000000023864,3.25,19.85,4.62,4.450000000003404,0.46000000000094804,0.10999999999995229,108,81.78,Very Poor
Sichuan,Mianyang,Mianyang_Station_4,39.574685,119.935104,2023-03-24,22.54,7.06,7.88,375.86,10.58,1.29,0.027000000000006526,0.6099999999988532,0.1110000000007702,3.39,18.16,2.4,3.250000000009455,0.504027724137296,0.12000000000013376,116,27.73,Good
Beijing,Beijing,Beijing_Station_9,24.92561,114.168446,2023-03-07,13.66,7.38,7.93,407.63,5.99,1.86,0.02299999999991828,0.1800000000000485,0.0800000000000289,2.57,14.67,3.74,5.090000000001856,0.24999999999959277,0.08000000000025725,113,81.0,Good
Shanghai,Shanghai,Shanghai_Station_10,31.867699,123.135224,2023-08-20,13.85,6.84,9.55,577.49,27.47,1.75,0.02399999999990744,0.39000000000020835,0.0029999999997565724,3.15,18.08,4.68,5.080000000004231,0.6300000000017955,0.2300000000000874,82,84.95,Poor
Henan,Zhengzhou,Zhengzhou_Station_6,30.196099,101.900661,2023-07-24,19.89,7.06,8.96,616.91,15.98,2.13,0.003999999999910752,0.7099999999987426,0.0917373939749013,2.99,11.22,3.3,5.419999999998407,0.6700000000012928,0.15000000000046443,114,6.17,Good
Sichuan,Chengdu,Chengdu_Station_9,43.898957,123.810172,2023-10-12,14.41,6.94,7.16,513.65,2.34,1.22,0.022999999999962432,0.5300000000010852,0.15799999999946238,2.07,16.43,5.13,6.059999999999211,0.640000000000874,0.17000000000026713,92,72.41,Excellent
Beijing,Beijing,Beijing_Station_7,37.087067,104.078691,2023-04-19,18.82,7.09,9.14,401.16,2.46,3.01,0.031000000000002033,0.6299999999993535,0.12899999999994893,3.17,11.19,3.52,6.640000000003804,0.3300000000008231,0.11000000000007626,105,61.4,Excellent
Yunnan,Kunming,Kunming_Station_9,25.10573,113.886424,2023-11-23,18.51,7.46,7.58,406.36,4.51,2.03,0.014999999999995493,0.6399999999994159,0.08300000000034835,4.21,24.58,3.0,3.9951965576245456,0.2700000000001195,0.13000000000028744,84,77.84,Good
Henan,Luoyang,Luoyang_Station_3,31.638622,117.215925,2023-12-21,17.06,6.81,9.37,392.51,4.76,1.44,0.03199999999996946,0.4800000000004615,0.146000000000205,3.33,20.1,4.06,6.339999999996735,0.28000000000124625,0.04000000000025008,102,43.96,Poor
Guangdong,Guangzhou,Guangzhou_Station_7,32.208846,122.548743,2023-10-05,19.07,7.49,10.25,539.39,8.31,1.91,0.02600000000000302,0.3199999999988755,0.10599999999988281,2.89,27.23,1.14,4.700000000001244,0.5500000000013732,0.010000000000103038,98,72.43,Poor
Hubei,Yichang,Yichang_Station_8,44.153643,104.111627,2023-12-25,15.2,6.64,7.93,497.87,5.97,1.5,0.013000000000057549,0.6799999999982788,0.15799999999970848,3.35,19.85,4.69,5.629999999997598,0.38000000000001166,0.04999999999982641,85,97.18,Good
Shandong,Jinan,Jinan_Station_7,44.366907,114.230667,2023-02-15,27.56,7.06,7.86,500.76,3.48,1.24,0.02599999999998464,0.3700000000003957,0.05699999999986624,2.49,21.77,3.42,8.289999999992936,0.7200000000010939,0.0699999999998677,100,87.82,Very Poor
Beijing,Beijing,Beijing_Station_3,43.308178,112.813529,2023-01-19,24.86,6.82,5.07,502.11,4.74,1.63,0.0149999999999927,0.46999999999989156,0.0869999999998188,3.36,22.51,3.58,6.330000000003559,0.27000000000100277,0.12999999999996073,104,4.09,Good
Henan,Zhengzhou,Zhengzhou_Station_7,22.037132,104.654422,2023-12-27,23.89,7.53,6.66,621.91,4.76,2.07,0.019999999999894054,0.5300000000003485,0.14499999999959387,3.06,20.44,4.47,1.9899999999915603,0.8100000000006331,0.09000000000012612,96,40.3,Very Poor
Guangdong,Guangzhou,Guangzhou_Station_5,28.842823,120.972142,2023-06-25,30.06,7.19,8.57,404.34,4.55,1.85,0.008999999999940557,0.45000000000117246,0.18600000000050343,3.51,21.93,3.53,6.819999999993324,0.9499999999993634,0.09000000000038312,98,90.71,Good
Yunnan,Dali,Dali_Station_2,28.742301,106.902111,2023-02-03,15.19,7.77,5.29,440.47,6.73,1.88,0.004999999999917614,0.3899999999989784,0.18299999999970468,3.89,23.37,4.44,3.7399999999958853,0.5400000000015835,0.1100000000002485,118,65.51,Good
Hubei,Wuhan,Wuhan_Station_10,44.639184,105.986786,2023-01-26,20.13,6.91,9.11,496.79,11.6,2.81,0.012000000000048866,0.519999999999415,0.06999999999940085,3.32,19.55,2.12,3.159999999984679,0.770000000001781,0.08999999999971062,117,46.22,Good
Guangdong,Shenzhen,Shenzhen_Station_8,21.923341,106.503585,2023-10-29,18.82,7.73,6.19,289.4,2.71,2.04,0.019999999999918496,0.759999999999216,0.09799999999984976,2.56,26.01,5.75,6.829999999991607,0.4900000000016567,0.08000000000035476,95,20.95,Very Poor
Zhejiang,Hangzhou,Hangzhou_Station_9,36.20979,116.131474,2023-05-09,13.69,6.8,7.3,406.25,4.67,2.09,0.00599999999997985,0.10999999999953153,0.07499999999980285,3.01,26.36,3.73,3.9199999999997783,0.3600000000014115,0.06999999999997158,100,41.01,Moderate
Beijing,Beijing,Beijing_Station_5,35.156373,109.54745,2023-07-02,12.18,7.09,8.36,402.68,13.49,2.21,0.012999999999968287,0.14999999999974828,0.07299999999992988,2.93,25.79,2.57,9.179999999999875,0.5300000000008205,0.0599999999999201,98,59.58,Poor
Shanghai,Shanghai,Shanghai_Station_6,36.492443,110.217071,2023-06-15,22.24,7.07,7.39,379.15,4.28,3.07,0.011000000000035154,0.2800000000008166,0.08499999999971192,3.11,18.18,4.6,4.099999999998392,0.3700000000006049,0.050000000000022096,103,6.03,Excellent
Guangdong,Guangzhou,Guangzhou_Station_1,39.658497,112.537,2023-10-27,16.62,6.32,8.38,367.67,3.25,2.09,0.0,0.2300000000001977,0.03700000000027791,3.15,11.51,2.63,4.4999999999918066,0.4800000000009264,0.07000000000018669,91,32.94,Excellent
Beijing,Beijing,Beijing_Station_10,28.078262,117.742992,2023-08-14,28.76,7.15,6.55,496.58,0.09,1.82,0.005999999999939925,0.4800000000004087,0.08500000000029222,3.09,20.84,4.96,3.999999999998092,0.33000000000148355,0.060000000000041735,105,36.03,Poor
Sichuan,Chengdu,Chengdu_Station_6,31.584296,113.344511,2023-02-22,24.0,6.76,12.4,521.79,0.69,1.9,0.024999999999986717,0.5100000000000465,0.10099999999994959,4.28,34.65,3.74,3.169999999992811,0.5500000000007005,0.12999999999990577,98,15.05,Poor
Sichuan,Chengdu,Chengdu_Station_3,41.51985,106.63129,2023-09-20,16.46,6.53,9.48,479.45,2.29,1.38,0.021000000000079826,0.5800000000002024,0.18199999999959968,3.32,19.57,4.31,6.529999999999951,0.5200000000014083,0.13999999999986143,111,8.67,Good
Shanghai,Shanghai,Shanghai_Station_9,30.243232,123.372805,2023-10-12,16.61,6.75,5.48,403.0,4.6,1.78,0.02299999999994433,0.49999999999990224,0.09799999999958571,2.93,20.82,3.0,4.039999999993821,0.450000000001235,0.12000000000033548,98,55.29,Excellent
Shandong,Jinan,Jinan_Station_7,33.206784,123.05686,2023-08-15,31.83,6.45,9.81,429.28,1.88,1.67,0.017000000000019895,0.19000000000114686,0.11800000000013541,2.79,17.31,4.03,1.659999999990947,0.3600000000017233,0.09000000000017169,101,57.42,Excellent
Sichuan,Mianyang,Mianyang_Station_5,44.170653,103.497954,2023-11-25,20.12,7.67,12.48,753.05,1.97,2.55,0.005000000000002199,0.5200000000013725,0.07299999999959754,2.57,26.68,3.34,3.690000000002199,0.32000000000046475,0.049999999999873326,90,49.19,Very Poor
Beijing,Beijing,Beijing_Station_9,37.029207,105.246913,2023-08-16,20.07,6.41,4.7,405.3,8.65,2.18,0.016999999999984916,0.9700000000004074,0.14899999999986027,2.57,26.46,6.41,4.569999999992311,0.6000000000003046,0.14999999999962005,96,5.04,Excellent
Shanghai,Shanghai,Shanghai_Station_9,20.811172,122.594559,2023-01-13,25.12,7.11,10.67,464.79,8.14,1.94,0.013999999999980294,0.35999999999895266,0.18699999999983802,4.13,25.39,3.72,2.769999999997709,1.040000000000259,0.12000000000058779,88,37.3,Poor
Yunnan,Kunming,Kunming_Station_5,39.35196,113.134861,2023-02-15,19.04,7.36,8.89,439.88,4.19,1.21,0.008000000000027738,0.40999999999959064,0.052999999999966116,3.0,17.54,4.12,5.329999999989017,0.23000000000076154,0.0900000000002655,108,25.33,Moderate
Zhejiang,Ningbo,Ningbo_Station_3,42.599346,101.655947,2023-07-20,19.75,6.38,8.18,487.08,3.18,1.98,0.033000000000021595,0.8099999999980099,0.08199999999988247,2.91,17.13,2.77,9.719999999996322,0.39000000000100443,0.050000000000022096,95,82.26,Poor
Henan,Luoyang,Luoyang_Station_7,40.132989,114.410961,2023-09-09,12.57,5.96,12.42,612.83,4.46,1.69,0.011000000000036717,0.5999999999998793,0.06799999999951367,3.75,22.45,3.25,5.579999999994439,0.5100000000013343,1.0048906151638448e-13,94,86.98,Moderate
Beijing,Beijing,Beijing_Station_2,35.663955,108.77535,2023-06-10,16.12,7.62,9.26,631.28,0.02,1.26,0.011999999999991427,0.35999999999946,0.05999999999997951,2.99,23.49,3.59,5.999999999997058,0.6900000000018565,0.09999999999998525,97,68.34,Good
Hubei,Wuhan,Wuhan_Station_10,36.222694,124.687056,2023-04-03,15.6,6.77,5.33,448.59,3.41,2.33,0.030999999999980397,0.29999999999981464,0.09199999999996376,3.44,13.35,2.78,4.530000000007224,0.4400000000008438,0.10000000000039673,90,18.05,Excellent
Zhejiang,Ningbo,Ningbo_Station_1,42.112573,116.439929,2023-09-20,8.01,6.72,10.17,457.15,5.62,1.96,0.026999999999992967,0.3800000000008412,0.08200000000031213,3.46,22.33,4.18,4.710000000002636,0.2700000000013528,0.10000000000031363,104,2.82,Very Poor
Sichuan,Mianyang,Mianyang_Station_9,23.350978,114.165971,2023-06-02,26.69,6.76,4.53,544.06,13.2,1.61,0.011999999999896035,0.6599999999990939,0.08599999999991897,4.0,20.42,4.49,3.8899999999889743,0.3400000000005019,0.1400000000002367,95,23.84,Good
Hubei,Yichang,Yichang_Station_4,23.55687,107.590113,2023-06-12,23.34,6.52,12.27,392.36,5.64,1.0,0.02899999999988388,0.43999999999919603,0.06999999999973726,3.38,21.75,4.09,3.1999999999868045,0.7000000000017335,0.04000000000033787,101,3.77,Poor
Shandong,Qingdao,Qingdao_Station_8,36.865871,117.9438,2023-10-14,13.09,6.93,10.32,512.09,12.11,2.62,0.016000000000006034,0.3600000000002419,0.08999999999961701,2.81,26.22,2.27,4.850000000004738,0.8200000000008164,0.10000000000027945,98,29.5,Poor
Zhejiang,Hangzhou,Hangzhou_Station_2,29.62913,116.373931,2023-05-18,21.02,6.85,11.66,539.33,7.18,2.53,0.033999999999969374,0.2600000000005588,0.23800000000001156,3.08,18.78,4.17,2.050000000002402,0.5500000000010614,0.060000000000267575,121,21.45,Excellent
Shandong,Qingdao,Qingdao_Station_5,27.195535,124.404127,2023-04-20,19.57,5.56,6.03,640.11,0.41,2.07,0.02699999999998385,0.34000000000022756,0.14000000000058438,3.33,22.6,5.83,1.4799999999996056,0.8900000000013315,0.07000000000030532,109,58.84,Moderate
Henan,Zhengzhou,Zhengzhou_Station_6,36.23705,102.155812,2023-07-29,23.47,6.45,6.21,354.89,2.15,1.65,0.03300000000000394,0.5199999999994059,0.0,4.03,27.5,2.91,4.179999999989188,0.44000000000000705,0.1299999999998964,82,7.53,Poor
Sichuan,Mianyang,Mianyang_Station_2,27.082297,122.443774,2023-01-31,20.91,6.68,6.98,510.13,3.09,2.8,0.0064269727474050384,0.3200000000003175,0.14899999999982344,3.7,18.4,6.28,0.10999999998436039,0.7200000000000711,0.10000000000035317,111,16.28,Excellent
Guangdong,Shenzhen,Shenzhen_Station_5,40.69657,113.44756,2023-04-27,12.64,6.58,7.57,463.29,2.89,1.15,0.02900000000001262,0.21999999999947273,0.09899999999988483,2.07,27.53,3.73,7.239999999992353,0.9200000000005171,0.04000000000006244,86,79.02,Very Poor
Beijing,Beijing,Beijing_Station_2,27.240069,112.29073,2023-03-12,24.63,6.43,2.15,528.26,11.23,1.4,0.03499999999994498,0.35999999999941834,0.062000000000037414,2.1,22.98,4.04,1.5199999999977,0.5500000000010395,0.13999999999992307,109,69.77,Poor
Beijing,Beijing,Beijing_Station_7,35.412525,113.123542,2023-02-06,23.8,6.94,14.02,511.27,3.72,1.46,0.012999999999985195,0.5399999999996373,0.08099999999999433,2.6,12.38,4.13,6.589999999994503,0.5700000000009633,0.02000000000015452,100,11.58,Moderate
Yunnan,Kunming,Kunming_Station_10,31.831694,111.63875,2023-10-31,19.23,6.94,10.05,472.37,3.98,1.53,0.0250000000000067,0.5199999999993691,0.011000000000155954,2.67,20.05,6.16,3.5499999999981213,0.3800000000008594,0.11999999999997159,89,99.8,Moderate
Guangdong,Shenzhen,Shenzhen_Station_1,39.226084,122.505992,2023-02-28,15.22,6.05,6.4,487.15,7.44,2.43,0.009999999999986907,0.9699999999998072,0.07399999999986599,3.39,14.19,4.19,7.829999999996764,0.43000000000032684,0.04999999999978352,87,26.03,Good
Sichuan,Chengdu,Chengdu_Station_3,31.888969,118.549658,2023-02-20,23.45,6.44,10.31,464.66,3.51,2.54,0.03699999999995202,0.2500000000003296,0.1319999999999359,2.75,19.29,2.92,9.6499999999932,0.35000000000210596,0.13000000000034942,98,61.4,Moderate
Shandong,Qingdao,Qingdao_Station_4,27.314674,106.668292,2023-01-24,22.21,7.29,6.5,595.66,1.24,2.08,0.019999999999972956,0.24000000000049976,0.080999999999745,2.93,22.84,5.01,6.339999999999899,0.5700000000009304,0.119999999999987,111,40.38,Poor
Jiangsu,Suzhou,Suzhou_Station_8,37.921318,101.995637,2023-05-19,24.78,7.24,5.33,402.16,2.11,1.68,0.021000000000017272,0.4000000000004447,0.11799999999998993,2.86,18.27,2.33,6.199999999991306,0.6200000000002994,0.09000000000027891,102,77.86,Moderate
Hubei,Yichang,Yichang_Station_9,27.21669,119.823438,2023-08-21,20.84,7.34,8.93,228.49,8.85,2.08,0.023000000000046893,0.3500000000005282,0.1560000000000379,3.51,19.57,4.67,7.0899999999975725,0.5500000000013978,0.05000000000026402,101,69.48,Moderate
Jiangsu,Nanjing,Nanjing_Station_4,43.845853,106.240103,2023-07-02,15.88,6.75,7.73,617.77,5.3,1.53,0.02199999999999122,0.470000000000546,0.07199999999987058,3.7,14.39,4.31,5.169999999995084,0.5000000000007899,0.15999999999981826,100,11.41,Excellent
Shandong,Qingdao,Qingdao_Station_5,44.090268,100.415238,2023-06-26,15.5,7.09,11.8,642.61,7.78,1.98,0.014000000000019329,0.5599999999983252,0.0879999999991759,3.09,19.06,3.17,8.219999999994249,0.31000000000013916,0.0600000000002391,105,75.49,Poor
Yunnan,Kunming,Kunming_Station_9,38.733426,120.68933,2023-01-28,22.35,7.28,9.26,437.62,1.94,1.5,0.01199999999999021,0.350000000001087,0.11599999999977549,2.97,20.57,3.88,4.8899999999901835,0.40000000000084324,0.019999999999915266,96,4.07,Moderate
Shanghai,Shanghai,Shanghai_Station_5,27.120486,104.864745,2023-02-24,25.0,6.64,4.5,448.84,1.82,1.09,0.02499999999997645,0.4600000000004285,0.034999999999885775,2.99,17.08,5.3,3.6599999999952324,0.84000000000068,0.11000000000044484,92,17.56,Poor
Shandong,Jinan,Jinan_Station_10,32.457379,103.520085,2023-12-16,22.23,7.39,9.27,411.28,6.17,1.92,0.030999999999930444,0.5599999999993611,0.08499999999964158,2.72,24.6,2.32,7.779999999996196,0.5300000000016464,0.0699999999999173,93,94.11,Poor
Beijing,Beijing,Beijing_Station_2,29.315686,120.213894,2023-05-02,21.78,6.61,8.73,359.2,3.55,3.37,0.031000000000009513,0.34999999999930875,0.13800000000036727,2.63,18.86,5.37,4.5099999999964275,0.4400000000005416,0.07000000000005502,96,76.23,Very Poor
Henan,Zhengzhou,Zhengzhou_Station_2,30.527064,114.135394,2023-06-03,22.68,7.23,8.46,765.94,1.52,1.65,0.03999999999997261,0.4499999999998613,0.13700000000012508,3.5,18.13,4.93,7.0799999999946355,0.6600000000007293,0.07000000000015386,102,86.54,Good
Jiangsu,Suzhou,Suzhou_Station_9,24.691222,103.405915,2023-08-29,28.18,6.44,12.78,412.12,0.21,3.16,0.0039999999999985325,0.7399999999993133,0.09899999999965217,3.35,18.26,5.64,3.3799999999847636,0.5100000000005905,0.15000000000015348,102,36.52,Good
Jiangsu,Suzhou,Suzhou_Station_9,34.647671,109.333056,2023-07-04,20.46,6.39,11.56,543.13,10.53,1.22,0.018000000000000124,0.679999999999146,0.07799999999926258,3.18,14.98,2.91,9.560000000004411,0.930000000001209,0.09999999999999061,92,68.45,Poor
Beijing,Beijing,Beijing_Station_9,20.786122,103.002186,2023-10-30,18.38,7.01,10.16,652.91,0.41,2.07,0.03699999999994238,0.5599999999981876,0.029999999999996543,3.38,20.85,3.13,7.120000000002826,0.44000000000069617,0.11999999999999705,80,72.26,Good
Beijing,Beijing,Beijing_Station_9,34.188199,124.495113,2023-03-26,22.6,6.5,6.08,411.21,1.96,2.7,0.021000000000007384,0.12000000000109534,0.0989999999999466,3.31,23.19,3.23,3.739999999998766,0.5300000000008533,0.14999999999990687,95,64.33,Moderate
Zhejiang,Hangzhou,Hangzhou_Station_3,34.424138,123.864349,2023-05-07,13.87,7.67,8.33,386.83,4.91,1.98,0.031000000000001554,0.40000000000070135,0.10800000000028355,2.85,23.54,4.7,5.449999999999989,0.6000000000011524,0.16000000000005618,110,65.87,Excellent
Zhejiang,Ningbo,Ningbo_Station_1,21.161593,124.411911,2023-07-28,19.5,6.41,6.8,323.88,5.43,1.18,0.010999999999882486,0.6399999999986219,0.09300000000043575,2.5,26.04,4.43,2.689999999988415,0.46000000000105196,0.21000000000004948,91,26.57,Moderate
