Province,City,Monitoring_Station,Latitude,Longitude,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index,Pollution_Level
Yunnan,Dali,Dali_Station_5,39.491975,109.407718,2023-03-14,21.6,6.25,5.13,589.01,1.22,2.49,0.021267112598269307,0.4940761990627356,0.10388498850157443,2.18,26.12,3.97,5.121980324434829,0.5047099684144631,0.10139466483511828,103,87.02,Very Poor
Shanghai,Shanghai,Shanghai_Station_2,30.332331,109.663008,2023-07-06,12.3,7.42,7.3,307.44,1.43,1.56,0.020509155315205488,0.5138985581619208,0.10391710238698618,2.72,21.81,4.07,5.017261319498772,0.5061837423364117,0.10390212883471228,94,0.39,Moderate
Hubei,Yichang,Yichang_Station_7,27.771705,113.989669,2023-08-07,20.1,7.27,11.69,580.59,7.99,2.7,0.020667738734881428,0.5142468466622279,0.10646984931979724,3.12,21.04,4.13,4.946037174139272,0.4958285297508326,0.10440561878892163,118,64.55,Poor
Sichuan,Chengdu,Chengdu_Station_6,29.193596,115.988005,2023-05-20,17.19,6.62,7.29,442.87,3.39,2.06,0.02097250000778217,0.5111863611926815,0.10625198944096872,2.68,22.95,2.68,5.020729998573214,0.499202029745614,0.10290675410852124,99,4.1,Poor
Shandong,Qingdao,Qingdao_Station_2,32.530346,119.034883,2023-11-09,21.98,7.07,7.66,651.78,0.29,1.97,0.02020220371280972,0.5035472812045331,0.1040704738283095,3.28,20.66,3.74,5.1188782060588025,0.515648743996305,0.10028224830781629,92,75.29,Moderate
Yunnan,Kunming,Kunming_Station_4,28.690447,112.804714,2023-05-20,20.11,6.96,10.78,685.38,3.22,2.21,0.020584995356281045,0.5160182074568167,0.10599590905533594,3.21,15.5,5.65,4.9703537787086765,0.49866243205621624,0.1044949509204951,117,68.82,Very Poor
Yunnan,Dali,Dali_Station_9,43.199994,120.645942,2023-04-22,21.22,7.24,8.21,579.75,0.59,2.24,0.02087163892175906,0.5075839914422127,0.09863798282207112,2.89,15.2,4.2,5.0001260197259745,0.49436875691782894,0.10021523476606209,94,45.04,Excellent
Shanghai,Shanghai,Shanghai_Station_7,38.882736,102.526783,2023-06-12,21.77,6.63,8.2,532.94,1.51,2.22,0.02066116371311958,0.5003494601109433,0.10555024659727612,3.19,19.53,4.97,5.058430829919942,0.4986784873596265,0.10115737994344354,96,89.56,Very Poor
Shanghai,Shanghai,Shanghai_Station_3,21.082855,102.3998,2023-08-03,12.6,6.6,9.56,625.67,12.66,2.26,0.02061089250978828,0.5168310695074917,0.10215328842830955,2.67,23.91,3.44,5.396731386788321,0.5092707577885554,0.09599231891354854,106,81.16,Excellent
Beijing,Beijing,Beijing_Station_3,25.078449,105.297498,2023-08-17,17.74,7.29,12.32,435.59,19.18,2.33,0.021167859523763467,0.5173598919636844,0.1041072378835043,2.87,24.19,5.29,5.074167705641052,0.518940632604741,0.10015848574423014,103,94.07,Poor
Beijing,Beijing,Beijing_Station_9,25.791936,118.997,2023-06-27,20.02,7.29,11.49,530.36,3.06,2.3,0.020974711331149667,0.4969898389880749,0.1058933018521402,3.19,25.61,4.7,4.944355542772754,0.49307457986754333,0.10325423366055964,92,5.82,Moderate
Sichuan,Mianyang,Mianyang_Station_3,25.300216,110.886979,2023-06-28,16.93,6.31,7.92,506.5,2.27,1.55,0.02012832760335188,0.5140986976896579,0.1064458356777418,3.31,15.92,3.39,4.901590569634954,0.5040013010469679,0.10446071035114646,103,37.33,Very Poor
Beijing,Beijing,Beijing_Station_1,39.513728,122.206891,2023-12-04,16.37,7.07,5.29,496.19,3.3,2.3,0.01996543783752392,0.5023689479240566,0.09990778334818234,2.92,21.37,3.84,5.110551550502859,0.5109014330746573,0.10053815062785776,90,8.41,Very Poor
Guangdong,Shenzhen,Shenzhen_Station_1,34.538561,121.002712,2023-03-04,21.99,6.48,10.86,475.06,2.02,2.08,0.01937266791522912,0.49857709197585165,0.10191308564771308,2.12,19.61,4.01,5.133755938111506,0.5221560958765835,0.1002175050145786,102,70.09,Good
Yunnan,Kunming,Kunming_Station_1,40.786566,110.920179,2023-10-15,22.81,6.22,9.37,600.72,7.3,1.61,0.02121340757779552,0.49595321098418854,0.10314238772081785,3.33,19.93,5.03,5.07029187341798,0.5017094676148418,0.10089875879296972,90,79.67,Good
Jiangsu,Nanjing,Nanjing_Station_2,30.760523,109.054011,2023-09-30,16.24,6.73,7.59,527.87,0.62,2.59,0.020535127427804563,0.5123084082921245,0.10341398632585254,3.47,31.62,3.54,5.02580998071777,0.5076646279301298,0.10356939894266737,99,34.67,Good
Henan,Zhengzhou,Zhengzhou_Station_7,41.218553,105.283824,2023-08-19,23.88,8.21,9.75,686.42,0.78,2.34,0.02192725381756927,0.5001851340291669,0.10634269400830555,2.83,19.28,5.32,5.168029430888426,0.4915683041562078,0.10181933479661542,106,64.46,Excellent
Sichuan,Chengdu,Chengdu_Station_2,39.14374,119.24859,2023-01-02,22.12,6.52,7.38,396.38,4.18,1.79,0.020013633612013627,0.5025237908535248,0.10064120245957948,2.83,9.3,4.9,5.009429964558168,0.5127539266180791,0.09877367244538582,100,62.7,Excellent
Henan,Zhengzhou,Zhengzhou_Station_6,24.968692,111.262169,2023-03-28,10.6,7.4,5.4,459.19,4.31,2.37,0.020026970187169365,0.5130772204707368,0.10655439890015883,3.07,20.16,3.11,4.8885932577552325,0.5029056315945079,0.10436532119324249,84,48.27,Good
Sichuan,Chengdu,Chengdu_Station_1,38.688404,121.10863,2023-07-15,16.73,7.72,8.49,571.54,1.13,1.94,0.019758126394826107,0.5015817226695481,0.10030324700394182,2.86,22.58,4.74,5.072604589225144,0.5145193525535283,0.0995618638536746,92,25.77,Poor
Jiangsu,Nanjing,Nanjing_Station_6,30.365378,101.710917,2023-12-29,22.72,6.84,12.94,450.68,5.27,1.95,0.02092567374127093,0.5098362077047627,0.1006393884403865,3.39,15.56,5.14,4.824639362044636,0.5138033801601081,0.09786995295254775,111,41.19,Moderate
Henan,Zhengzhou,Zhengzhou_Station_4,30.206104,105.740305,2023-03-22,22.77,7.6,4.82,462.96,7.22,2.18,0.02126073873680307,0.5106168284550512,0.10177682944140491,2.31,17.6,3.61,4.976212908979525,0.513252370997018,0.10147234214223855,119,69.82,Good
Zhejiang,Ningbo,Ningbo_Station_9,27.964251,119.533683,2023-01-22,18.53,6.61,6.31,627.48,1.88,2.19,0.020968230304141338,0.4972409262646913,0.10573058609372232,1.9,15.83,2.88,5.032159661950929,0.5029709935121104,0.103005744319695,108,51.48,Very Poor
Beijing,Beijing,Beijing_Station_3,21.199091,104.886742,2023-07-14,16.58,7.33,6.42,532.1,0.61,1.18,0.020892490770214853,0.5106560169147412,0.10443314332395753,2.87,31.85,4.31,5.298795178593385,0.5180342036406304,0.09711889303918086,96,95.84,Good
Jiangsu,Suzhou,Suzhou_Station_10,38.43882,120.401122,2023-10-17,19.77,7.65,6.91,542.79,0.71,2.54,0.0197542447956447,0.5019235299705282,0.10060439002563352,2.58,18.01,6.03,5.054134299612115,0.5152160520805027,0.09913553169555889,95,59.46,Excellent
Shanghai,Shanghai,Shanghai_Station_4,38.535758,107.946137,2023-01-15,17.74,7.32,11.28,481.03,0.46,1.42,0.02120218845340563,0.4928527059586963,0.10396663608909919,3.29,17.8,2.95,5.1384113132107645,0.506076085646982,0.10160997991157461,81,65.32,Moderate
Hubei,Yichang,Yichang_Station_1,34.468143,103.984919,2023-02-28,16.99,6.9,10.01,447.35,17.22,2.04,0.020375271643110558,0.4966125556589071,0.10157293776018883,3.06,19.74,5.86,4.969040907906852,0.5114261434005543,0.10042765307572488,108,26.96,Very Poor
Henan,Zhengzhou,Zhengzhou_Station_8,37.010579,116.684161,2023-04-04,17.33,5.61,6.87,471.86,0.68,1.75,0.019840382332671425,0.5055768958897728,0.10274903279933154,3.33,4.85,4.59,5.049602442103027,0.5145954389157572,0.09905189751751431,118,42.79,Moderate
Beijing,Beijing,Beijing_Station_3,39.250678,108.237167,2023-03-07,10.3,6.55,8.85,644.14,0.84,1.14,0.021393064613776196,0.49314205415984763,0.10415352529741805,2.56,9.25,5.51,5.137057976742285,0.5041691421516761,0.1015399673293671,121,45.61,Good
Shanghai,Shanghai,Shanghai_Station_8,22.384182,117.82974,2023-11-28,28.98,7.01,5.75,568.27,0.33,2.54,0.02010097284661998,0.49465291174304377,0.10430674647454273,2.95,16.66,5.45,4.811677531025642,0.4831352191701417,0.10111676152360649,94,77.88,Good
Beijing,Beijing,Beijing_Station_5,22.499845,121.352736,2023-05-03,12.58,7.57,8.89,493.11,10.65,2.34,0.021088073494796036,0.48299706689700783,0.10486555851419446,2.96,21.03,5.41,4.805149714399011,0.48545627554847604,0.10282124142669036,97,3.17,Excellent
Hubei,Wuhan,Wuhan_Station_2,30.784487,110.315623,2023-12-27,28.76,6.85,7.3,313.0,1.24,1.56,0.020377458254781513,0.5135707681724826,0.10412726336886848,3.42,26.35,4.9,5.030510390063255,0.5054160304715767,0.10384562919183604,92,96.99,Good
Shandong,Qingdao,Qingdao_Station_9,34.407534,112.627211,2023-01-27,15.9,6.85,9.37,388.49,0.95,1.92,0.019811189684475,0.5081573530582143,0.1041806582179549,3.25,19.85,4.62,5.104055506783088,0.5098726537097056,0.10171999315817126,108,81.78,Very Poor
Sichuan,Mianyang,Mianyang_Station_4,39.574685,119.935104,2023-03-24,22.54,7.06,7.88,375.86,10.58,1.29,0.02007786888032172,0.5023485260664686,0.10025010881699473,3.39,18.16,2.4,5.015923455850469,0.5114893755442411,0.09901014651143636,116,27.73,Good
Beijing,Beijing,Beijing_Station_9,24.92561,114.168446,2023-03-07,13.66,7.38,7.93,407.63,5.99,1.86,0.02007436462660191,0.5094162600541291,0.10645287775564102,2.57,14.67,3.74,4.85443621849401,0.49284696840004316,0.10410131772705944,113,81.0,Good
Shanghai,Shanghai,Shanghai_Station_10,31.867699,123.135224,2023-08-20,13.85,6.84,9.55,577.49,27.47,1.75,0.01896715544230872,0.4863319949342095,0.10212201639635371,3.15,18.08,4.68,5.131434228445872,0.5256655187407975,0.1041410970860347,82,84.95,Poor
Henan,Zhengzhou,Zhengzhou_Station_6,30.196099,101.900661,2023-07-24,19.89,7.06,8.96,616.91,15.98,2.13,0.021044174424544107,0.5102436689291544,0.10066582883802644,2.99,11.22,3.3,4.837415543169423,0.5140492761624016,0.09797608931257806,114,6.17,Good
Sichuan,Chengdu,Chengdu_Station_9,43.898957,123.810172,2023-10-12,14.41,6.94,7.16,513.65,2.34,1.22,0.021741550138087165,0.5194822645606834,0.1002194771786864,2.07,16.43,5.13,5.251365731308358,0.48442926558414756,0.103762250618048,92,72.41,Excellent
Beijing,Beijing,Beijing_Station_7,37.087067,104.078691,2023-04-19,18.82,7.09,9.14,401.16,2.46,3.01,0.02061827577673079,0.49381640417689016,0.10334646923759187,3.17,11.19,3.52,5.0459476451372645,0.5062817296869129,0.10090517584250347,105,61.4,Excellent
Yunnan,Kunming,Kunming_Station_9,25.10573,113.886424,2023-11-23,18.51,7.46,7.58,406.36,4.51,2.03,0.020094087826526382,0.5102967801089539,0.106522242976785,4.21,24.58,3.0,4.859206620558701,0.49368108769718577,0.10426776274534755,84,77.84,Good
Henan,Luoyang,Luoyang_Station_3,31.638622,117.215925,2023-12-21,17.06,6.81,9.37,392.51,4.76,1.44,0.02061424932269743,0.5088011567566474,0.10521054834920969,3.33,20.1,4.06,5.092873749298361,0.5087304832757811,0.10094876345477388,102,43.96,Poor
Guangdong,Guangzhou,Guangzhou_Station_7,32.208846,122.548743,2023-10-05,19.07,7.49,10.25,539.39,8.31,1.91,0.019161884408640986,0.48937033693767434,0.1022226319052162,2.89,27.23,1.14,5.139343426021383,0.5246902426550745,0.10307571400525306,98,72.43,Poor
Hubei,Yichang,Yichang_Station_8,44.153643,104.111627,2023-12-25,15.2,6.64,7.93,497.87,5.97,1.5,0.020836508142141493,0.5205555943717672,0.10956273236349225,3.35,19.85,4.69,5.261231688935162,0.4752507934474589,0.1035118737568379,85,97.18,Good
Shandong,Jinan,Jinan_Station_7,44.366907,114.230667,2023-02-15,27.56,7.06,7.86,500.76,3.48,1.24,0.01955402687552641,0.5037093457816196,0.09885652162459399,2.49,21.77,3.42,4.909046949133889,0.4883007677712974,0.0998267797367336,100,87.82,Very Poor
Beijing,Beijing,Beijing_Station_3,43.308178,112.813529,2023-01-19,24.86,6.82,5.07,502.11,4.74,1.63,0.02031916392906179,0.5005121853102319,0.10066598693255016,3.36,22.51,3.58,4.962418478726633,0.4923689224893382,0.10016267773225418,104,4.09,Good
Henan,Zhengzhou,Zhengzhou_Station_7,22.037132,104.654422,2023-12-27,23.89,7.53,6.66,621.91,4.76,2.07,0.020848204821154633,0.5132423552137343,0.10435631350764846,3.06,20.44,4.47,5.25805873360013,0.5188225221317304,0.09770372384901793,96,40.3,Very Poor
Guangdong,Guangzhou,Guangzhou_Station_5,28.842823,120.972142,2023-06-25,30.06,7.19,8.57,404.34,4.55,1.85,0.020496807503745648,0.49147963983746257,0.10495333637282175,3.51,21.93,3.53,5.064275344876067,0.5112479917473094,0.10339667749357206,98,90.71,Good
Yunnan,Dali,Dali_Station_2,28.742301,106.902111,2023-02-03,15.19,7.77,5.29,440.47,6.73,1.88,0.02119073035042957,0.5150407785506224,0.10302228951894604,3.89,23.37,4.44,4.9864754285582995,0.5122798536290656,0.10255017245349185,118,65.51,Good
Hubei,Wuhan,Wuhan_Station_10,44.639184,105.986786,2023-01-26,20.13,6.91,9.11,496.79,11.6,2.81,0.02004182191583806,0.5155778537492451,0.10755489836289116,3.32,19.55,2.12,5.204611234755253,0.4749793923617945,0.10290438587349682,117,46.22,Good
Guangdong,Shenzhen,Shenzhen_Station_8,21.923341,106.503585,2023-10-29,18.82,7.73,6.19,289.4,2.71,2.04,0.020684952309426262,0.5094737260724719,0.10559029556466645,2.56,26.01,5.75,5.169709295478424,0.5199265494622333,0.09885216589391344,95,20.95,Very Poor
Zhejiang,Hangzhou,Hangzhou_Station_9,36.20979,116.131474,2023-05-09,13.69,6.8,7.3,406.25,4.67,2.09,0.019814421279074648,0.5068919958603864,0.10334231344676041,3.01,26.36,3.73,5.069053609267902,0.5141713706171489,0.09939913820648572,100,41.01,Moderate
Beijing,Beijing,Beijing_Station_5,35.156373,109.54745,2023-07-02,12.18,7.09,8.36,402.68,13.49,2.21,0.020068861834167208,0.5006110836230271,0.10327503584622216,2.93,25.79,2.57,5.120008573105519,0.5109851479898079,0.10222190920754803,98,59.58,Poor
Shanghai,Shanghai,Shanghai_Station_6,36.492443,110.217071,2023-06-15,22.24,7.07,7.39,379.15,4.28,3.07,0.020200031888640963,0.49874488581512255,0.10354340620723679,3.11,18.18,4.6,5.128236582286198,0.5109367531707685,0.10181022784779215,103,6.03,Excellent
Guangdong,Guangzhou,Guangzhou_Station_1,39.658497,112.537,2023-10-27,16.62,6.32,8.38,367.67,3.25,2.09,0.020758700137110668,0.4980964267028317,0.10275834537742073,3.15,11.51,2.63,5.053127600410514,0.5070821468628465,0.10049976770963998,91,32.94,Excellent
Beijing,Beijing,Beijing_Station_10,28.078262,117.742992,2023-08-14,28.76,7.15,6.55,496.58,0.09,1.82,0.021090097354459044,0.50475062314253,0.10618933679097482,3.09,20.84,4.96,5.01374977133497,0.4986586266020653,0.10287291275336086,105,36.03,Poor
Sichuan,Chengdu,Chengdu_Station_6,31.584296,113.344511,2023-02-22,24.0,6.76,12.4,521.79,0.69,1.9,0.020311234829057813,0.5139005579790042,0.1051924141390038,4.28,34.65,3.74,5.059511717933359,0.5040013687477491,0.10279106065376808,98,15.05,Poor
Sichuan,Chengdu,Chengdu_Station_3,41.51985,106.63129,2023-09-20,16.46,6.53,9.48,479.45,2.29,1.38,0.02186950567816659,0.4983675386357728,0.10568382618855897,3.32,19.57,4.31,5.156441512520775,0.4921819329120885,0.10170642787271467,111,8.67,Good
Shanghai,Shanghai,Shanghai_Station_9,30.243232,123.372805,2023-10-12,16.61,6.75,5.48,403.0,4.6,1.78,0.019162842690799795,0.4822084032359372,0.10313635033188406,2.93,20.82,3.0,5.0821313534730015,0.5234373843406357,0.10556426833158594,98,55.29,Excellent
Shandong,Jinan,Jinan_Station_7,33.206784,123.05686,2023-08-15,31.83,6.45,9.81,429.28,1.88,1.67,0.018844852591853076,0.48948691163056895,0.10136557654980839,2.79,17.31,4.03,5.15537453828617,0.5260886783154595,0.10318878496978967,101,57.42,Excellent
Sichuan,Mianyang,Mianyang_Station_5,44.170653,103.497954,2023-11-25,20.12,7.67,12.48,753.05,1.97,2.55,0.020868598296642938,0.5238155301863129,0.11033012675057058,2.57,26.68,3.34,5.280436309381432,0.4747161710470227,0.10384597135826668,90,49.19,Very Poor
Beijing,Beijing,Beijing_Station_9,37.029207,105.246913,2023-08-16,20.07,6.41,4.7,405.3,8.65,2.18,0.02080121920825284,0.49278616286310484,0.10323724835610441,2.57,26.46,6.41,5.082649745664902,0.5074805836877516,0.10123358782106151,96,5.04,Excellent
Shanghai,Shanghai,Shanghai_Station_9,20.811172,122.594559,2023-01-13,25.12,7.11,10.67,464.79,8.14,1.94,0.021384833417114692,0.47636298560687834,0.10461045857697165,4.13,25.39,3.72,4.7141994438832135,0.4826917654043793,0.10251376666841316,88,37.3,Poor
Yunnan,Kunming,Kunming_Station_5,39.35196,113.134861,2023-02-15,19.04,7.36,8.89,439.88,4.19,1.21,0.020597973537460543,0.4992361759313208,0.1026605842486121,3.0,17.54,4.12,5.045980220859342,0.5083477851702503,0.10030026961833305,108,25.33,Moderate
Zhejiang,Ningbo,Ningbo_Station_3,42.599346,101.655947,2023-07-20,19.75,6.38,8.18,487.08,3.18,1.98,0.021267554532628203,0.5230973624463422,0.11077466577641211,2.91,17.13,2.77,5.237045684063166,0.48162744826566267,0.103545414174812,95,82.26,Poor
Henan,Luoyang,Luoyang_Station_7,40.132989,114.410961,2023-09-09,12.57,5.96,12.42,612.83,4.46,1.69,0.020611055009621834,0.5000261147446806,0.10172719439027456,3.75,22.45,3.25,4.997670489697171,0.5070568432689266,0.09970047714278452,94,86.98,Moderate
Beijing,Beijing,Beijing_Station_2,35.663955,108.77535,2023-06-10,16.12,7.62,9.26,631.28,0.02,1.26,0.020254615674708928,0.4978504315965467,0.10313648707516791,2.99,23.49,3.59,5.12260646028001,0.5110485102424125,0.10208349122553217,97,68.34,Good
Hubei,Wuhan,Wuhan_Station_10,36.222694,124.687056,2023-04-03,15.6,6.77,5.33,448.59,3.41,2.33,0.01871627945523803,0.49369783205672285,0.0996843528886023,3.44,13.35,2.78,5.226583320302944,0.5213870408782021,0.1044179128989462,90,18.05,Excellent
Zhejiang,Ningbo,Ningbo_Station_1,42.112573,116.439929,2023-09-20,8.01,6.72,10.17,457.15,5.62,1.96,0.020585594185962314,0.5013385432616823,0.09946706763603765,3.46,22.33,4.18,4.918200663473752,0.5007127734447286,0.09912251628676061,104,2.82,Very Poor
Sichuan,Mianyang,Mianyang_Station_9,23.350978,114.165971,2023-06-02,26.69,6.76,4.53,544.06,13.2,1.61,0.01963356362121248,0.5051733113892131,0.10591485765743057,4.0,20.42,4.49,4.817741657707202,0.4926050505599381,0.10288579372093642,95,23.84,Good
Hubei,Yichang,Yichang_Station_4,23.55687,107.590113,2023-06-12,23.34,6.52,12.27,392.36,5.64,1.0,0.02050678954032081,0.5126367307417152,0.10594203437170294,3.38,21.75,4.09,5.046099782657162,0.5176192524861902,0.1013056142001536,101,3.77,Poor
Shandong,Qingdao,Qingdao_Station_8,36.865871,117.9438,2023-10-14,13.09,6.93,10.32,512.09,12.11,2.62,0.019755588702338258,0.5049709603401715,0.10235292183571104,2.81,26.22,2.27,5.053820372648114,0.516152695715766,0.09877388002845056,98,29.5,Poor
Zhejiang,Hangzhou,Hangzhou_Station_2,29.62913,116.373931,2023-05-18,21.02,6.85,11.66,539.33,7.18,2.53,0.02097021106152261,0.5104214098432228,0.1061017010687724,3.08,18.78,4.17,5.03976624957066,0.5010365019707724,0.10249428737201927,121,21.45,Excellent
Shandong,Qingdao,Qingdao_Station_5,27.195535,124.404127,2023-04-20,19.57,5.56,6.03,640.11,0.41,2.07,0.019568225898286086,0.47386865091088276,0.10512448035298394,3.33,22.6,5.83,4.913967844331015,0.5155823444549218,0.10880717074390023,109,58.84,Moderate
Henan,Zhengzhou,Zhengzhou_Station_6,36.23705,102.155812,2023-07-29,23.47,6.45,6.21,354.89,2.15,1.65,0.01972477772165963,0.49715128649579765,0.10296827386241501,4.03,27.5,2.91,4.929913818065309,0.5068922992115376,0.1000872723079751,82,7.53,Poor
Sichuan,Mianyang,Mianyang_Station_2,27.082297,122.443774,2023-01-31,20.91,6.68,6.98,510.13,3.09,2.8,0.020372406437603793,0.48252847027740997,0.10530385326925563,3.7,18.4,6.28,4.976661022979957,0.5088498342199603,0.10559808214381705,111,16.28,Excellent
Guangdong,Shenzhen,Shenzhen_Station_5,40.69657,113.44756,2023-04-27,12.64,6.58,7.57,463.29,2.89,1.15,0.0208074620499406,0.4986600811196438,0.10184209251686209,2.07,27.53,3.73,5.005281917595663,0.504455132487036,0.10003724086690746,86,79.02,Very Poor
Beijing,Beijing,Beijing_Station_2,27.240069,112.29073,2023-03-12,24.63,6.43,2.15,528.26,11.23,1.4,0.020439418237604708,0.5157850868341266,0.10627662624877027,2.1,22.98,4.04,4.924119238407374,0.49850272817495667,0.10494920923914675,109,69.77,Poor
Beijing,Beijing,Beijing_Station_7,35.412525,113.123542,2023-02-06,23.8,6.94,14.02,511.27,3.72,1.46,0.01979756325756482,0.5065601107722607,0.10399413476492986,2.6,12.38,4.13,5.1027721435804185,0.5112701388874757,0.10112544261100931,100,11.58,Moderate
Yunnan,Kunming,Kunming_Station_10,31.831694,111.63875,2023-10-31,19.23,6.94,10.05,472.37,3.98,1.53,0.020157947780730403,0.5126760077431941,0.10448013447931596,2.67,20.05,6.16,5.061338384939342,0.5053610195409741,0.10326111472297972,89,99.8,Moderate
Guangdong,Shenzhen,Shenzhen_Station_1,39.226084,122.505992,2023-02-28,15.22,6.05,6.4,487.15,7.44,2.43,0.019854510690657058,0.5019627705852809,0.09991837686496305,3.39,14.19,4.19,5.128994282859374,0.5118585361470976,0.10082363133794314,87,26.03,Good
Sichuan,Chengdu,Chengdu_Station_3,31.888969,118.549658,2023-02-20,23.45,6.44,10.31,464.66,3.51,2.54,0.020444598951150618,0.5048394460887939,0.10461917333236787,2.75,19.29,2.92,5.110560051830603,0.5128648201870298,0.1006101277330459,98,61.4,Moderate
Shandong,Qingdao,Qingdao_Station_4,27.314674,106.668292,2023-01-24,22.21,7.29,6.5,595.66,1.24,2.08,0.021217186615709684,0.5168901872677133,0.10368982403365763,2.93,22.84,5.01,4.993300304783913,0.5142662104765815,0.10224609435749588,111,40.38,Poor
Jiangsu,Suzhou,Suzhou_Station_8,37.921318,101.995637,2023-05-19,24.78,7.24,5.33,402.16,2.11,1.68,0.020035714474632284,0.49962577997507773,0.10472088438781937,2.86,18.27,2.33,4.994585077197307,0.5017612711670332,0.10071722803322358,102,77.86,Moderate
Hubei,Yichang,Yichang_Station_9,27.21669,119.823438,2023-08-21,20.84,7.34,8.93,228.49,8.85,2.08,0.020974265030130376,0.4951045388568896,0.10577945577044175,3.51,19.57,4.67,5.006378535058387,0.5008176405453056,0.10334824448053093,101,69.48,Moderate
Jiangsu,Nanjing,Nanjing_Station_4,43.845853,106.240103,2023-07-02,15.88,6.75,7.73,617.77,5.3,1.53,0.02081281498454787,0.5099196625225626,0.1069629889046926,3.7,14.39,4.31,5.184546735938247,0.4794957156630429,0.10242502996942338,100,11.41,Excellent
Shandong,Qingdao,Qingdao_Station_5,44.090268,100.415238,2023-06-26,15.5,7.09,11.8,642.61,7.78,1.98,0.020613016342966337,0.5422528508283683,0.11438034844493813,3.09,19.06,3.17,5.344924367506961,0.4756348078350102,0.10579874993153382,105,75.49,Poor
Yunnan,Kunming,Kunming_Station_9,38.733426,120.68933,2023-01-28,22.35,7.28,9.26,437.62,1.94,1.5,0.019802676164273506,0.5018378727356119,0.10040416197719822,2.97,20.57,3.88,5.056996728268837,0.5143664702440136,0.09929908898823148,96,4.07,Moderate
Shanghai,Shanghai,Shanghai_Station_5,27.120486,104.864745,2023-02-24,25.0,6.64,4.5,448.84,1.82,1.09,0.021538801502586257,0.5171438247623698,0.10279273407009787,2.99,17.08,5.3,5.003084131803731,0.5168673304552059,0.10032360790015549,92,17.56,Poor
Shandong,Jinan,Jinan_Station_10,32.457379,103.520085,2023-12-16,22.23,7.39,9.27,411.28,6.17,1.92,0.020719899841196238,0.5022546893453647,0.10085516391516387,2.72,24.6,2.32,4.909674045472114,0.5132834205961464,0.09978512081002888,93,94.11,Poor
Beijing,Beijing,Beijing_Station_2,29.315686,120.213894,2023-05-02,21.78,6.61,8.73,359.2,3.55,3.37,0.020641187912412078,0.49561721015265486,0.10505363952530943,2.63,18.86,5.37,5.078537577010148,0.5103874021824056,0.10263837175031587,96,76.23,Very Poor
Henan,Zhengzhou,Zhengzhou_Station_2,30.527064,114.135394,2023-06-03,22.68,7.23,8.46,765.94,1.52,1.65,0.020600226122166783,0.5144625580371931,0.10574212868274145,3.5,18.13,4.93,5.037123556502894,0.5014747558595904,0.1030343957080655,102,86.54,Good
Jiangsu,Suzhou,Suzhou_Station_9,24.691222,103.405915,2023-08-29,28.18,6.44,12.78,412.12,0.21,3.16,0.021198819625058995,0.5189710476687303,0.1030187031804351,3.35,18.26,5.64,5.121413311735427,0.5178889219825861,0.09813936717730276,102,36.52,Good
Jiangsu,Suzhou,Suzhou_Station_9,34.647671,109.333056,2023-07-04,20.46,6.39,11.56,543.13,10.53,1.22,0.02006590878179959,0.5015751690730786,0.10315354332148562,3.18,14.98,2.91,5.112213360675947,0.5108292323125169,0.10236248145736959,92,68.45,Poor
Beijing,Beijing,Beijing_Station_9,20.786122,103.002186,2023-10-30,18.38,7.01,10.16,652.91,0.41,2.07,0.020766340256036943,0.514589961985246,0.10264059855806554,3.38,20.85,3.13,5.403432080635829,0.5110678316297099,0.09600520172465554,80,72.26,Good
Beijing,Beijing,Beijing_Station_9,34.188199,124.495113,2023-03-26,22.6,6.5,6.08,411.21,1.96,2.7,0.018380861422835824,0.4877389423220071,0.10023739300683081,3.31,23.19,3.23,5.185125483880993,0.5265824683521391,0.10504572217253916,95,64.33,Moderate
Zhejiang,Hangzhou,Hangzhou_Station_3,34.424138,123.864349,2023-05-07,13.87,7.67,8.33,386.83,4.91,1.98,0.018575247876297652,0.4899499068522766,0.10039923905850405,2.85,23.54,4.7,5.180111846634032,0.5259135128835837,0.10379231905186836,110,65.87,Excellent
Zhejiang,Ningbo,Ningbo_Station_1,21.161593,124.411911,2023-07-28,19.5,6.41,6.8,323.88,5.43,1.18,0.021608969176260512,0.471138792938177,0.10631306875072576,2.5,26.04,4.43,4.635718410292952,0.48814737409084463,0.10610393954511921,91,26.57,Moderate
Zhejiang,Hangzhou,Hangzhou_Station_9,43.758936,106.868528,2023-10-31,27.27,6.89,7.46,609.27,7.95,2.22,0.020781824962414847,0.5075604124835824,0.1062667311910872,3.3,22.75,4.92,5.162129108800326,0.4809636143129844,0.10216735377645181,86,12.01,Very Poor
Shanghai,Shanghai,Shanghai_Station_5,24.539758,103.553557,2023-12-31,14.63,6.74,9.4,539.0,4.31,1.56,0.021171717906792235,0.5187332891854645,0.10316484681162685,3.02,11.49,5.61,5.1297121376025,0.5181417362645045,0.09822149869466101,110,15.32,Good
